feature,descriptor,group,importance,dataset,model
kmeans62__log_likelihood,log_likelihood,point_based,0.00026198279642935336,ACS Accidents,Logistic Regression
kmeans62__local_outlier_factor_score,local_outlier_factor_score,point_based,0.006116722900996999,ACS Accidents,Logistic Regression
kmeans62__knn_distance_k,knn_distance_k,point_based,0.00713178199346198,ACS Accidents,Logistic Regression
kmeans62__out_of_range_count,out_of_range_count,point_based,0.049178715454605594,ACS Accidents,Logistic Regression
kmeans62__mean_norm,mean_norm,marginal_statistical,0.02378998508572249,ACS Accidents,Logistic Regression
kmeans62__std_norm,std_norm,marginal_statistical,0.04602451363151562,ACS Accidents,Logistic Regression
kmeans62__skew_norm,skew_norm,marginal_statistical,0.001938563876091271,ACS Accidents,Logistic Regression
kmeans62__kurtosis_norm,kurtosis_norm,marginal_statistical,0.00607665223086089,ACS Accidents,Logistic Regression
kmeans62__median_abs_deviation_norm,median_abs_deviation_norm,marginal_statistical,0.050175659786944,ACS Accidents,Logistic Regression
kmeans62__iqr_norm,iqr_norm,marginal_statistical,0.027948386460402024,ACS Accidents,Logistic Regression
kmeans62__trimmed_mean_norm,trimmed_mean_norm,marginal_statistical,0.024916122349336385,ACS Accidents,Logistic Regression
kmeans62__cell_entropy,cell_entropy,marginal_informational,0.05062939765098065,ACS Accidents,Logistic Regression
kmeans62__marginal_entropy_mean,marginal_entropy_mean,marginal_informational,0.05062939765098065,ACS Accidents,Logistic Regression
kmeans62__marginal_entropy_std,marginal_entropy_std,marginal_informational,0.15695015859215922,ACS Accidents,Logistic Regression
kmeans62__marginal_kl_to_reference_mean,marginal_kl_to_reference_mean,marginal_informational,0.026277430475112672,ACS Accidents,Logistic Regression
kmeans62__quantile_surprisal_mean,quantile_surprisal_mean,marginal_informational,0.08553286085734194,ACS Accidents,Logistic Regression
kmeans62__mahalanobis,mahalanobis,interaction_statistical,0.004344314342856602,ACS Accidents,Logistic Regression
kmeans62__covariance_trace,covariance_trace,interaction_statistical,0.01650801411384375,ACS Accidents,Logistic Regression
kmeans62__covariance_logdet,covariance_logdet,interaction_statistical,0.028846977810475488,ACS Accidents,Logistic Regression
kmeans62__mean_abs_correlation,mean_abs_correlation,interaction_statistical,0.02049108755979234,ACS Accidents,Logistic Regression
kmeans62__pairwise_spearman_corr_mean_abs,pairwise_spearman_corr_mean_abs,interaction_statistical,0.01584632016752006,ACS Accidents,Logistic Regression
kmeans62__covariance_condition_number,covariance_condition_number,interaction_statistical,0.03259060766872355,ACS Accidents,Logistic Regression
kmeans62__pairwise_mutual_info_mean,pairwise_mutual_info_mean,interaction_informational,0.01852529485739188,ACS Accidents,Logistic Regression
kmeans62__pairwise_mutual_info_max,pairwise_mutual_info_max,interaction_informational,0.01942222368615366,ACS Accidents,Logistic Regression
kmeans62__total_correlation,total_correlation,interaction_informational,0.03279528532812482,ACS Accidents,Logistic Regression
kmeans62__joint_entropy_pairwise_mean,joint_entropy_pairwise_mean,interaction_informational,0.08209665893714091,ACS Accidents,Logistic Regression
kmeans62__pairwise_js_divergence_mean,pairwise_js_divergence_mean,interaction_informational,0.018056742766743985,ACS Accidents,Logistic Regression
kmeans62__log_count,log_count,base,0.013540077342870065,ACS Accidents,Logistic Regression
kmeans62__density,density,base,0.0142114285789551,ACS Accidents,Logistic Regression
kmeans62__n_beyond_2std,n_beyond_2std,base,0.003533034394402641,ACS Accidents,Logistic Regression
kmeans62__partition_agreement_count,partition_agreement_count,base,0.07252998166119135,ACS Accidents,Logistic Regression
kmeans62__leaf_depth,leaf_depth,base,0.0,ACS Accidents,Logistic Regression
kmeans63__dist_to_mean,dist_to_mean,point_based,0.0012529801720674771,ACS Accidents,Logistic Regression
kmeans63__normalized_dist,normalized_dist,point_based,0.00037064197354091006,ACS Accidents,Logistic Regression
kmeans63__cosine_dist,cosine_dist,point_based,0.000444264507552081,ACS Accidents,Logistic Regression
kmeans63__dist_to_median,dist_to_median,point_based,0.0024640176496996077,ACS Accidents,Logistic Regression
kmeans63__log_likelihood,log_likelihood,point_based,5.7452161975531124e-05,ACS Accidents,Logistic Regression
kmeans63__local_outlier_factor_score,local_outlier_factor_score,point_based,0.0005631468253076034,ACS Accidents,Logistic Regression
kmeans63__knn_distance_k,knn_distance_k,point_based,0.0009468138718929338,ACS Accidents,Logistic Regression
kmeans63__out_of_range_count,out_of_range_count,point_based,0.135736870225469,ACS Accidents,Logistic Regression
kmeans63__mean_norm,mean_norm,marginal_statistical,0.0005475102928448962,ACS Accidents,Logistic Regression
kmeans63__std_norm,std_norm,marginal_statistical,0.0029036560495394573,ACS Accidents,Logistic Regression
kmeans63__skew_norm,skew_norm,marginal_statistical,0.0009856715684681292,ACS Accidents,Logistic Regression
kmeans63__kurtosis_norm,kurtosis_norm,marginal_statistical,0.0011181523981629424,ACS Accidents,Logistic Regression
kmeans63__median_abs_deviation_norm,median_abs_deviation_norm,marginal_statistical,0.0021952705646413303,ACS Accidents,Logistic Regression
kmeans63__iqr_norm,iqr_norm,marginal_statistical,0.004594004372408289,ACS Accidents,Logistic Regression
kmeans63__trimmed_mean_norm,trimmed_mean_norm,marginal_statistical,0.0003715503835480773,ACS Accidents,Logistic Regression
kmeans63__cell_entropy,cell_entropy,marginal_informational,0.0009940211197126173,ACS Accidents,Logistic Regression
kmeans63__marginal_entropy_mean,marginal_entropy_mean,marginal_informational,0.0009940211197126173,ACS Accidents,Logistic Regression
kmeans63__marginal_entropy_std,marginal_entropy_std,marginal_informational,0.004353468982835593,ACS Accidents,Logistic Regression
kmeans63__marginal_kl_to_reference_mean,marginal_kl_to_reference_mean,marginal_informational,0.0003427666890375349,ACS Accidents,Logistic Regression
kmeans63__quantile_surprisal_mean,quantile_surprisal_mean,marginal_informational,0.005372314774462935,ACS Accidents,Logistic Regression
kmeans63__mahalanobis,mahalanobis,interaction_statistical,0.0011305734963490443,ACS Accidents,Logistic Regression
kmeans63__covariance_trace,covariance_trace,interaction_statistical,0.002654845332293412,ACS Accidents,Logistic Regression
kmeans63__covariance_logdet,covariance_logdet,interaction_statistical,0.003444331701471096,ACS Accidents,Logistic Regression
kmeans63__mean_abs_correlation,mean_abs_correlation,interaction_statistical,0.003792081531356824,ACS Accidents,Logistic Regression
kmeans63__pairwise_spearman_corr_mean_abs,pairwise_spearman_corr_mean_abs,interaction_statistical,0.0012371888442028478,ACS Accidents,Logistic Regression
kmeans63__covariance_condition_number,covariance_condition_number,interaction_statistical,0.0005542629825638429,ACS Accidents,Logistic Regression
kmeans63__pairwise_mutual_info_mean,pairwise_mutual_info_mean,interaction_informational,0.0006802294525009352,ACS Accidents,Logistic Regression
kmeans63__pairwise_mutual_info_max,pairwise_mutual_info_max,interaction_informational,0.005088687571047339,ACS Accidents,Logistic Regression
kmeans63__total_correlation,total_correlation,interaction_informational,0.00018681951635303405,ACS Accidents,Logistic Regression
kmeans63__joint_entropy_pairwise_mean,joint_entropy_pairwise_mean,interaction_informational,0.005261350612451966,ACS Accidents,Logistic Regression
kmeans63__pairwise_js_divergence_mean,pairwise_js_divergence_mean,interaction_informational,0.000642358064736974,ACS Accidents,Logistic Regression
kmeans63__log_count,log_count,base,0.0009173283661857241,ACS Accidents,Logistic Regression
kmeans63__density,density,base,0.0007487359359754714,ACS Accidents,Logistic Regression
kmeans63__n_beyond_2std,n_beyond_2std,base,4.888244174323002e-05,ACS Accidents,Logistic Regression
kmeans63__partition_agreement_count,partition_agreement_count,base,0.0016063194022001405,ACS Accidents,Logistic Regression
kmeans63__leaf_depth,leaf_depth,base,0.0,ACS Accidents,Logistic Regression
kmeans64__dist_to_mean,dist_to_mean,point_based,0.0015559713136421942,ACS Accidents,Logistic Regression
kmeans64__normalized_dist,normalized_dist,point_based,0.0012404670071529994,ACS Accidents,Logistic Regression
kmeans64__cosine_dist,cosine_dist,point_based,0.0023310248419194635,ACS Accidents,Logistic Regression
kmeans64__dist_to_median,dist_to_median,point_based,0.002631253484120932,ACS Accidents,Logistic Regression
kmeans64__log_likelihood,log_likelihood,point_based,0.0009294767587765978,ACS Accidents,Logistic Regression
kmeans64__local_outlier_factor_score,local_outlier_factor_score,point_based,0.0006322258778861512,ACS Accidents,Logistic Regression
kmeans64__knn_distance_k,knn_distance_k,point_based,0.000178168088779984,ACS Accidents,Logistic Regression
kmeans64__out_of_range_count,out_of_range_count,point_based,0.1287582497612706,ACS Accidents,Logistic Regression
kmeans64__mean_norm,mean_norm,marginal_statistical,0.0010981090802931997,ACS Accidents,Logistic Regression
kmeans64__std_norm,std_norm,marginal_statistical,7.435594318889252e-05,ACS Accidents,Logistic Regression
kmeans64__skew_norm,skew_norm,marginal_statistical,0.0009725613751943177,ACS Accidents,Logistic Regression
kmeans64__kurtosis_norm,kurtosis_norm,marginal_statistical,0.001763080682608488,ACS Accidents,Logistic Regression
kmeans64__median_abs_deviation_norm,median_abs_deviation_norm,marginal_statistical,0.002947096916187771,ACS Accidents,Logistic Regression
kmeans64__iqr_norm,iqr_norm,marginal_statistical,4.596058317816494e-05,ACS Accidents,Logistic Regression
kmeans64__trimmed_mean_norm,trimmed_mean_norm,marginal_statistical,0.0009819537624390236,ACS Accidents,Logistic Regression
kmeans64__cell_entropy,cell_entropy,marginal_informational,0.001954782459100527,ACS Accidents,Logistic Regression
kmeans64__marginal_entropy_mean,marginal_entropy_mean,marginal_informational,0.001954782459100527,ACS Accidents,Logistic Regression
kmeans64__marginal_entropy_std,marginal_entropy_std,marginal_informational,0.0004985179177545362,ACS Accidents,Logistic Regression
kmeans64__marginal_kl_to_reference_mean,marginal_kl_to_reference_mean,marginal_informational,0.0019015873117489456,ACS Accidents,Logistic Regression
kmeans64__quantile_surprisal_mean,quantile_surprisal_mean,marginal_informational,0.00046345606204721085,ACS Accidents,Logistic Regression
kmeans64__mahalanobis,mahalanobis,interaction_statistical,0.0015430979144743647,ACS Accidents,Logistic Regression
kmeans64__covariance_trace,covariance_trace,interaction_statistical,0.0004755573812758345,ACS Accidents,Logistic Regression
kmeans64__covariance_logdet,covariance_logdet,interaction_statistical,0.0022001320676653994,ACS Accidents,Logistic Regression
kmeans64__mean_abs_correlation,mean_abs_correlation,interaction_statistical,0.001962037154516934,ACS Accidents,Logistic Regression
kmeans64__pairwise_spearman_corr_mean_abs,pairwise_spearman_corr_mean_abs,interaction_statistical,0.0006774844179626721,ACS Accidents,Logistic Regression
kmeans64__covariance_condition_number,covariance_condition_number,interaction_statistical,0.0018328184385156933,ACS Accidents,Logistic Regression
kmeans64__pairwise_mutual_info_mean,pairwise_mutual_info_mean,interaction_informational,0.0007819077951833678,ACS Accidents,Logistic Regression
kmeans64__pairwise_mutual_info_max,pairwise_mutual_info_max,interaction_informational,0.0022002577807265083,ACS Accidents,Logistic Regression
kmeans64__total_correlation,total_correlation,interaction_informational,0.0018556341359135754,ACS Accidents,Logistic Regression
kmeans64__joint_entropy_pairwise_mean,joint_entropy_pairwise_mean,interaction_informational,0.0005665488906744029,ACS Accidents,Logistic Regression
kmeans64__pairwise_js_divergence_mean,pairwise_js_divergence_mean,interaction_informational,0.000703144706129883,ACS Accidents,Logistic Regression
kmeans64__log_count,log_count,base,0.0015653197293743547,ACS Accidents,Logistic Regression
kmeans64__density,density,base,0.002340157489570278,ACS Accidents,Logistic Regression
kmeans64__n_beyond_2std,n_beyond_2std,base,0.0020416534130145584,ACS Accidents,Logistic Regression
kmeans64__partition_agreement_count,partition_agreement_count,base,0.0016063194022001405,ACS Accidents,Logistic Regression
kmeans64__leaf_depth,leaf_depth,base,0.0,ACS Accidents,Logistic Regression
kmeans65__dist_to_mean,dist_to_mean,point_based,0.0007915920213384298,ACS Accidents,Logistic Regression
kmeans65__normalized_dist,normalized_dist,point_based,0.000835324512631923,ACS Accidents,Logistic Regression
kmeans65__cosine_dist,cosine_dist,point_based,0.0012445284066997886,ACS Accidents,Logistic Regression
kmeans65__dist_to_median,dist_to_median,point_based,0.0016049691348722795,ACS Accidents,Logistic Regression
kmeans65__log_likelihood,log_likelihood,point_based,0.0034561579018731704,ACS Accidents,Logistic Regression
kmeans65__local_outlier_factor_score,local_outlier_factor_score,point_based,0.00014510740898094626,ACS Accidents,Logistic Regression
kmeans65__knn_distance_k,knn_distance_k,point_based,0.0002694432426579061,ACS Accidents,Logistic Regression
kmeans65__out_of_range_count,out_of_range_count,point_based,0.1328640084882506,ACS Accidents,Logistic Regression
kmeans65__mean_norm,mean_norm,marginal_statistical,0.0006006121693192299,ACS Accidents,Logistic Regression
kmeans65__std_norm,std_norm,marginal_statistical,0.0030451589069194784,ACS Accidents,Logistic Regression
kmeans65__skew_norm,skew_norm,marginal_statistical,0.0008420091300196974,ACS Accidents,Logistic Regression
kmeans65__kurtosis_norm,kurtosis_norm,marginal_statistical,0.0009763221777881029,ACS Accidents,Logistic Regression
kmeans65__median_abs_deviation_norm,median_abs_deviation_norm,marginal_statistical,0.0022787067671929855,ACS Accidents,Logistic Regression
kmeans65__iqr_norm,iqr_norm,marginal_statistical,0.0010751099619392504,ACS Accidents,Logistic Regression
kmeans65__trimmed_mean_norm,trimmed_mean_norm,marginal_statistical,0.000494763098668144,ACS Accidents,Logistic Regression
kmeans65__cell_entropy,cell_entropy,marginal_informational,0.0012636328300764403,ACS Accidents,Logistic Regression
kmeans65__marginal_entropy_mean,marginal_entropy_mean,marginal_informational,0.0012636328300764403,ACS Accidents,Logistic Regression
kmeans65__marginal_entropy_std,marginal_entropy_std,marginal_informational,0.0005067576599840218,ACS Accidents,Logistic Regression
kmeans65__marginal_kl_to_reference_mean,marginal_kl_to_reference_mean,marginal_informational,8.842878467608912e-06,ACS Accidents,Logistic Regression
kmeans65__quantile_surprisal_mean,quantile_surprisal_mean,marginal_informational,0.0007673162456567129,ACS Accidents,Logistic Regression
